Date,Open,High,Low,Close,Adj Close,Volume
2025-07-29,143.5,144.05,142.1,143.56,141.71,5158700
2025-07-30,143.83,145.48,143.28,144.94,143.07,5236800
2025-07-31,143.2,144.7,142.0,142.46,141.6,5523700
2025-08-01,139.27,139.57,136.17,139.09,138.25,6678500
2025-08-04,140.18,141.78,139.71,141.36,140.5,3851500
2025-08-05,141.66,142.71,139.41,140.46,139.61,5331100
2025-08-06,141.15,141.85,140.51,141.3,140.44,3765800
2025-08-07,142.23,142.71,140.6,140.92,140.07,3728600
2025-08-08,141.62,143.93,141.28,143.18,142.31,3943500
2025-08-11,143.57,144.19,142.66,143.88,143.01,4024700
2025-08-12,145.07,148.23,144.82,147.29,146.4,7111600
2025-08-13,148.15,149.08,145.39,147.76,146.87,5542000
2025-08-14,147.0,148.66,146.17,148.51,147.61,4188600
2025-08-15,148.63,148.81,144.46,144.63,143.75,4986000
2025-08-18,144.11,145.06,143.82,144.78,143.9,3548700
2025-08-19,144.49,144.97,143.42,144.07,143.2,4257700
2025-08-20,143.82,144.71,141.03,144.12,143.25,4619300
2025-08-21,143.41,144.45,142.9,144.04,143.17,3269400
2025-08-22,144.82,148.9,144.67,148.02,147.12,6759600
2025-08-25,147.98,148.61,147.57,147.65,146.76,2596500
2025-08-26,147.32,149.03,146.3,148.97,148.07,4453800
2025-08-27,148.37,150.12,148.03,149.38,148.48,3329200
2025-08-28,149.84,150.39,149.18,150.18,149.27,3898100
2025-08-29,149.89,150.75,149.13,150.48,149.57,3629400
2025-09-02,148.56,149.07,145.66,148.85,147.95,5330200
2025-09-03,148.81,149.55,146.94,148.53,147.63,4338900
2025-09-04,149.03,150.75,148.68,150.53,149.62,3955000
2025-09-05,151.12,151.86,146.29,148.09,147.19,5697300
2025-09-08,148.32,149.2,147.25,148.79,147.89,3820800
2025-09-09,148.42,152.82,148.35,152.22,151.3,6673200
2025-09-10,152.9,154.53,151.42,154.12,153.19,4945600
2025-09-11,154.39,157.76,154.08,156.48,155.53,7399500
2025-09-12,156.04,156.87,155.62,156.39,155.44,4341600
2025-09-15,157.35,158.48,155.88,156.64,155.69,4829900
2025-09-16,157.08,157.5,155.22,155.81,154.87,7539500
2025-09-17,156.64,157.97,155.65,157.41,156.46,4604200
2025-09-18,157.9,160.14,157.49,159.24,158.28,4323700
2025-09-19,159.55,161.09,158.12,159.91,158.94,14902000
2025-09-22,159.33,161.03,157.83,160.71,159.74,4421200
2025-09-23,160.58,163.98,159.6,160.76,159.79,5335900
2025-09-24,161.1,161.47,157.84,157.88,156.92,5195200
2025-09-25,157.39,159.25,156.63,158.95,157.99,5351100
2025-09-26,159.56,161.81,159.32,160.11,159.14,5326800
2025-09-29,160.69,161.32,159.72,161.16,160.18,4186000
2025-09-30,161.39,162.23,156.84,158.96,158.0,5547100
2025-10-01,157.88,158.44,155.55,156.89,155.94,5467400
2025-10-02,156.69,157.01,153.71,155.3,154.36,5087400
2025-10-03,156.93,157.8,156.16,157.59,156.64,5182100
2025-10-06,158.0,158.73,155.01,158.09,157.13,4696300
2025-10-07,158.78,159.29,155.4,155.97,155.03,4589700
2025-10-08,156.48,156.55,154.02,155.65,154.71,4038600
2025-10-09,155.58,156.43,153.83,156.27,155.32,6092600
2025-10-10,156.85,157.95,151.84,151.86,150.94,5531700
2025-10-13,154.28,155.62,153.35,155.13,154.19,4735800
2025-10-14,154.5,157.12,151.88,155.34,154.4,8023800
2025-10-15,162.93,166.77,161.64,162.65,161.67,13673700
2025-10-16,163.09,164.75,158.97,160.02,159.05,10477500
2025-10-17,160.7,160.98,157.85,158.67,157.71,7965000
2025-10-20,160.2,163.14,159.5,161.97,160.99,5741000
2025-10-21,161.45,162.06,159.19,159.23,158.27,4220600
2025-10-22,159.57,159.74,157.22,158.12,157.16,4360200
2025-10-23,158.9,160.09,157.9,159.31,158.35,3735600
2025-10-24,160.52,164.9,160.52,163.86,162.87,5547500
2025-10-27,164.96,166.69,164.9,166.02,165.02,5056000
2025-10-28,166.12,167.13,164.38,165.21,164.21,3601000
2025-10-29,164.31,166.02,163.12,164.03,163.04,4963500
2025-10-30,163.82,167.0,163.4,165.26,164.26,4960500
2025-10-31,163.35,164.9,162.91,164.0,164.0,5323500
2025-11-03,164.3,164.66,161.57,163.65,163.65,4719200
2025-11-04,162.33,166.93,160.86,164.01,164.01,5739200
2025-11-05,163.87,165.96,161.63,165.18,165.18,4133000
2025-11-06,164.57,165.67,162.65,163.42,163.42,4292900
2025-11-07,162.21,162.6,158.06,162.36,162.36,6323300
2025-11-10,163.81,166.06,163.81,165.05,165.05,5015400
2025-11-11,165.3,166.72,164.78,166.5,166.5,3237600
2025-11-12,167.52,171.77,167.52,169.92,169.92,6892900
2025-11-13,169.31,170.35,165.17,165.61,165.61,6090900
2025-11-14,164.2,164.8,159.94,163.86,163.86,6691200
2025-11-17,163.25,164.09,158.76,159.45,159.45,5727200
2025-11-18,158.64,161.67,157.79,159.83,159.83,4864900
2025-11-19,160.35,162.91,160.05,162.29,162.29,6413600
2025-11-20,164.2,166.94,158.51,158.7,158.7,5258600
2025-11-21,159.78,160.11,155.23,158.17,158.17,9021300
2025-11-24,161.33,164.46,159.0,162.83,162.83,10125700
2025-11-25,163.51,165.87,160.62,165.43,165.43,5561000
2025-11-26,166.98,168.96,165.87,167.94,167.94,4844200
2025-11-28,168.0,170.27,167.76,169.66,169.66,2133700
2025-12-01,169.01,169.77,167.73,168.47,168.47,4393500
2025-12-02,168.89,170.12,168.69,169.09,169.09,4338700
2025-12-03,168.55,174.0,168.1,173.72,173.72,6223300
2025-12-04,174.32,176.0,173.72,174.89,174.89,4813200
2025-12-05,174.47,177.32,174.3,176.51,176.51,4641600
