Date,Open,High,Low,Close,Adj Close,Volume
2025-11-25,154.58,158.31,151.38,157.37,157.37,8587900
2025-11-26,158.32,160.58,157.42,159.34,159.34,5239100
2025-11-28,160.0,161.0,157.85,158.64,158.64,4200900
2025-12-01,152.8,155.56,149.09,149.28,149.28,11746800
2025-12-02,153.46,158.74,152.13,156.83,156.83,8429300
2025-12-03,156.0,161.23,155.2,160.0,160.0,5579800
2025-12-04,160.34,163.26,157.87,162.31,162.31,5415000
2025-12-05,161.95,163.15,158.94,161.08,161.08,5440100
2025-12-08,161.91,163.77,156.31,158.41,158.41,4834500
2025-12-09,158.6,162.45,158.09,159.89,159.89,4823800
2025-12-10,158.65,168.93,158.11,168.42,168.42,7503400
2025-12-11,167.48,167.57,162.38,164.75,164.75,5192000
2025-12-12,164.67,164.67,159.1,164.19,164.19,6266400
2025-12-15,166.69,169.39,159.52,159.85,159.85,6927300
2025-12-16,157.21,163.66,155.66,163.14,163.14,6398000
2025-12-17,166.53,170.33,161.57,161.73,161.73,8759000
2025-12-18,167.18,172.96,165.3,166.8,166.8,7835000
2025-12-19,167.04,171.77,167.01,169.57,169.57,13849000
2025-12-22,172.71,172.98,169.55,169.67,169.67,5399700
2025-12-23,168.52,169.63,166.91,169.53,169.53,3487500
2025-12-24,168.79,170.4,168.12,169.45,169.45,1832100
2025-12-26,169.05,171.07,168.1,170.83,170.83,2574400
2025-12-29,169.75,170.88,167.27,167.88,167.88,3055200
2025-12-30,166.98,167.15,163.66,163.74,163.74,4812400
2025-12-31,163.59,163.83,160.75,160.97,160.97,4217100
2026-01-02,162.19,164.3,155.15,157.2,157.2,6533000
2026-01-05,158.84,166.92,158.6,166.21,166.21,5824500
2026-01-06,163.85,168.92,160.34,168.45,168.45,5108100
2026-01-07,167.84,169.55,164.57,166.74,166.74,4063800
2026-01-08,167.8,168.41,163.63,168.28,168.28,4436200
2026-01-09,168.01,168.91,163.03,164.48,164.48,5068700
2026-01-12,162.53,168.51,160.72,167.93,167.93,5616700
2026-01-13,168.08,170.9,164.7,167.44,167.44,4803100
2026-01-14,165.16,165.16,153.78,157.51,157.51,10857600
2026-01-15,159.65,161.29,157.36,157.99,157.99,4860100
2026-01-16,159.9,159.92,155.57,155.81,155.81,8149300
2026-01-20,150.08,151.72,143.87,144.5,144.5,13203600
2026-01-21,145.55,146.1,137.69,138.54,138.54,15901700
2026-01-22,141.79,144.19,137.24,137.64,137.64,9625600
2026-01-23,137.2,139.89,134.65,137.89,137.89,9622900
2026-01-26,136.73,138.18,135.84,136.31,136.31,6556200
2026-01-27,137.25,138.13,135.29,137.5,137.5,7099300
2026-01-28,138.71,141.66,137.68,138.92,138.92,9766700
2026-01-29,142.4,144.14,137.43,143.64,143.64,12837700
2026-01-30,140.47,141.5,130.43,131.23,131.23,13555600
2026-02-02,132.0,136.62,130.48,132.2,132.2,12260500
2026-02-03,131.29,131.66,117.5,119.29,119.29,25738400
2026-02-04,116.01,116.4,109.89,114.02,114.02,20766200
2026-02-05,112.75,115.72,108.79,111.24,111.24,17858100
