Date,Open,High,Low,Close,Adj Close,Volume
2025-05-12,49.74,50.14,48.87,49.61,49.23,13160600
2025-05-13,49.56,50.62,49.4,50.46,50.07,10427600
2025-05-14,50.36,50.81,50.09,50.31,49.92,8949300
2025-05-15,49.79,50.24,49.58,50.12,49.73,7286600
2025-05-16,50.11,50.39,49.85,50.37,49.98,6099800
2025-05-19,49.71,50.35,49.18,50.03,49.64,9406500
2025-05-20,50.26,50.55,49.9,50.21,49.82,6565400
2025-05-21,49.88,50.54,49.29,49.37,48.99,7515600
2025-05-22,49.35,49.68,48.9,49.28,48.9,6378200
2025-05-23,48.37,49.17,48.31,48.69,48.31,5611900
2025-05-27,49.17,49.46,48.5,49.09,48.71,8936800
2025-05-28,49.09,49.09,48.02,48.13,47.76,8419600
2025-05-29,48.45,48.62,47.97,48.59,48.21,8400400
2025-05-30,48.46,49.94,48.29,49.61,49.23,17722800
2025-06-02,49.1,49.19,47.04,47.69,47.32,13019200
2025-06-03,47.55,49.14,47.29,49.06,48.68,12403500
2025-06-04,49.06,49.1,47.6,47.67,47.3,9889300
2025-06-05,47.51,47.85,46.82,47.25,46.88,10095800
2025-06-06,47.64,47.84,47.2,47.47,47.25,7949200
2025-06-09,47.87,48.57,47.73,47.93,47.71,6467700
2025-06-10,48.09,49.33,47.84,48.93,48.71,7942600
2025-06-11,49.33,50.4,49.27,49.87,49.64,10605800
2025-06-12,49.46,49.54,48.6,49.26,49.04,6602200
2025-06-13,48.62,49.18,48.41,48.65,48.43,8701700
2025-06-16,49.25,49.47,48.65,49.27,49.05,5884700
2025-06-17,48.87,49.25,48.25,48.28,48.06,9078700
2025-06-18,48.3,48.7,47.94,48.09,47.87,8418000
2025-06-20,48.42,48.74,47.79,48.2,47.98,22249800
2025-06-23,47.96,48.58,47.63,48.52,48.3,10626500
2025-06-24,48.96,49.37,48.85,49.0,48.78,12550400
2025-06-25,49.02,49.1,47.82,48.13,47.91,6906500
2025-06-26,48.04,49.19,47.72,49.16,48.94,10386300
2025-06-27,49.32,50.14,49.08,49.68,49.45,10695800
2025-06-30,49.58,49.62,48.93,49.21,48.99,9634700
2025-07-01,48.82,52.13,48.8,52.03,51.79,13748000
2025-07-02,52.03,52.77,51.96,52.68,52.44,9461800
2025-07-03,52.79,53.96,52.7,52.89,52.65,6612300
2025-07-07,52.28,53.27,51.41,51.82,51.58,11028600
2025-07-08,52.16,52.86,52.0,52.19,51.95,7523400
2025-07-09,52.63,52.79,52.26,52.57,52.33,5322600
2025-07-10,52.44,53.29,52.26,53.15,52.91,6397200
2025-07-11,52.82,53.56,52.56,53.39,53.15,7698200
2025-07-14,53.35,53.69,52.69,53.33,53.09,6934000
2025-07-15,53.46,53.75,52.69,52.71,52.47,7702700
2025-07-16,52.74,53.52,52.74,53.18,52.94,8242500
2025-07-17,53.3,53.89,52.89,53.21,52.97,6827000
2025-07-18,53.41,53.71,52.88,53.22,52.98,6497300
2025-07-21,53.35,54.3,53.18,53.21,52.97,13055500
2025-07-22,51.72,52.09,48.87,48.89,48.67,33792400
2025-07-23,49.9,53.27,49.87,53.13,52.89,25657000
2025-07-24,52.97,53.4,52.24,52.34,52.1,10219800
2025-07-25,52.86,53.47,52.08,53.4,53.16,6491300
2025-07-28,53.22,53.94,53.03,53.45,53.21,6954500
2025-07-29,53.79,53.79,52.08,52.11,51.87,8443000
2025-07-30,52.39,52.75,51.69,52.11,51.87,7854200
2025-07-31,52.57,54.71,52.46,53.34,53.1,14455100
2025-08-01,52.15,53.03,51.88,52.53,52.29,9540500
2025-08-04,52.7,53.24,52.48,52.77,52.53,7417700
2025-08-05,53.32,53.33,52.25,52.58,52.34,6913100
2025-08-06,52.73,53.13,52.09,52.47,52.23,5390500
2025-08-07,52.8,53.43,52.54,52.95,52.71,6029200
2025-08-08,53.1,53.82,53.09,53.53,53.29,4126600
2025-08-11,53.95,54.75,53.34,54.01,53.76,6690700
2025-08-12,54.32,54.75,53.95,54.16,53.91,6780600
2025-08-13,54.48,55.79,54.16,55.58,55.33,6942100
2025-08-14,55.63,56.51,54.82,56.42,56.16,6647600
2025-08-15,56.92,56.99,56.3,56.31,56.05,5597300
2025-08-18,56.13,56.55,56.09,56.23,55.97,6740600
2025-08-19,56.48,57.41,56.31,57.06,56.8,5987900
2025-08-20,56.9,57.19,56.64,56.77,56.51,7258200
2025-08-21,56.39,56.63,55.09,56.51,56.25,8192100
2025-08-22,57.05,58.78,57.0,58.37,58.1,6320200
2025-08-25,58.2,58.42,57.88,58.28,58.01,3802000
2025-08-26,58.24,58.94,58.1,58.8,58.53,7311100
2025-08-27,58.56,59.23,58.42,58.75,58.48,9848100
2025-08-28,58.99,59.0,57.76,58.49,58.22,7209300
2025-08-29,58.48,58.67,57.86,58.59,58.32,4972500
2025-09-02,57.54,58.64,56.99,58.53,58.26,5675900
2025-09-03,58.12,58.85,57.7,57.75,57.49,6762600
2025-09-04,58.0,58.24,57.48,58.15,57.88,5880100
2025-09-05,58.08,58.81,57.76,58.27,58.15,7378100
2025-09-08,58.13,58.26,57.4,58.2,58.08,6399200
2025-09-09,58.14,58.16,57.6,58.01,57.89,4616400
2025-09-10,57.88,57.88,56.61,57.34,57.23,7207400
2025-09-11,57.54,58.71,57.47,58.71,58.59,5808500
2025-09-12,59.85,60.0,58.48,58.5,58.38,12020300
2025-09-15,58.96,59.02,58.32,58.95,58.83,4773400
2025-09-16,58.98,59.39,58.16,58.46,58.34,6786900
2025-09-17,58.27,59.57,58.22,58.73,58.61,6252600
2025-09-18,58.8,59.4,58.48,59.26,59.14,5922800
2025-09-19,59.5,59.52,58.73,58.98,58.86,13159600
2025-09-22,58.78,59.18,58.46,58.88,58.76,7633800
2025-09-23,59.05,59.92,58.46,58.58,58.46,5898800
2025-09-24,60.1,60.16,59.06,59.92,59.8,10756100
2025-09-25,59.53,60.63,59.11,60.59,60.47,7740100
2025-09-26,60.65,61.98,60.46,61.24,61.12,8641400
2025-09-29,61.85,62.14,60.75,61.12,61.0,9788400
2025-09-30,61.71,62.06,60.55,60.97,60.85,6964800
2025-10-01,60.94,61.59,60.13,61.34,61.22,8094400
2025-10-02,61.48,61.5,59.21,59.36,59.24,9614600
2025-10-03,59.32,60.61,58.67,60.13,60.01,13031900
2025-10-06,59.94,59.94,58.13,58.19,58.07,8921500
2025-10-07,58.63,58.66,56.63,57.26,57.15,10702900
2025-10-08,57.33,57.7,56.24,56.4,56.29,5430000
2025-10-09,56.78,56.87,55.91,55.92,55.81,5441800
2025-10-10,56.24,56.55,55.22,55.35,55.24,5454400
2025-10-13,55.9,56.2,55.35,55.62,55.51,3993600
2025-10-14,54.51,57.25,54.33,57.15,57.04,9005000
2025-10-15,57.26,58.25,57.01,57.8,57.68,7976900
2025-10-16,57.89,58.4,56.81,57.34,57.23,6061300
2025-10-17,57.73,59.17,57.55,58.38,58.26,7956200
2025-10-20,58.54,58.56,57.68,58.0,57.88,10184600
2025-10-21,63.76,67.55,62.36,66.62,66.49,43706500
2025-10-22,67.05,67.59,65.89,67.31,67.18,18831900
2025-10-23,67.97,68.48,66.57,66.85,66.72,12647200
2025-10-24,67.46,69.7,67.29,69.66,69.52,12571000
2025-10-27,69.57,69.63,68.79,69.38,69.24,9724800
2025-10-28,69.46,70.19,68.66,69.87,69.73,13072200
2025-10-29,69.61,70.24,68.59,69.13,68.99,10575900
2025-10-30,68.66,69.78,68.39,68.67,68.53,7559500
2025-10-31,68.78,69.32,68.63,69.09,68.95,6993600
2025-11-03,68.89,68.93,67.78,68.22,68.08,10252300
2025-11-04,68.0,68.13,66.75,66.87,66.74,8478200
2025-11-05,67.04,69.26,67.04,68.77,68.63,7807000
2025-11-06,68.69,69.4,68.21,68.84,68.7,6086300
2025-11-07,68.95,70.76,68.58,70.75,70.61,8408500
2025-11-10,71.0,71.34,69.87,71.05,70.91,8592700
2025-11-11,71.12,71.64,70.99,71.22,71.08,6164000
2025-11-12,71.17,72.39,70.99,71.84,71.7,9167200
2025-11-13,72.16,72.87,71.48,71.89,71.75,9004300
2025-11-14,71.36,71.77,70.44,70.52,70.38,7100900
2025-11-17,70.31,70.46,67.49,67.91,67.77,8031700
2025-11-18,67.83,68.42,67.06,67.93,67.79,6092400
2025-11-19,68.0,69.66,67.61,68.5,68.36,10557100
2025-11-20,68.94,69.89,67.78,68.04,67.9,9385200
2025-11-21,68.29,70.53,68.19,70.33,70.19,10852400
2025-11-24,70.48,71.22,70.25,71.0,70.86,13768100
2025-11-25,71.15,73.11,71.15,72.78,72.64,12089700
2025-11-26,72.44,73.45,72.22,72.81,72.66,7704300
2025-11-28,72.94,73.86,72.91,73.52,73.37,3755000
2025-12-01,73.09,73.93,72.91,72.95,72.8,9826900
2025-12-02,73.15,73.84,72.09,73.66,73.51,8973700
2025-12-03,73.61,74.92,73.61,74.69,74.54,8392400
2025-12-04,75.0,76.23,74.9,75.29,75.14,12659100
2025-12-05,75.08,77.0,75.0,76.05,76.05,8817800
2025-12-08,76.32,76.67,75.2,75.71,75.71,10018200
2025-12-09,76.08,77.35,75.89,77.16,77.16,7970100
2025-12-10,77.16,80.95,77.1,80.8,80.8,14421300
2025-12-11,80.33,81.22,80.3,80.85,80.85,9686800
2025-12-12,80.86,81.55,80.64,80.89,80.89,9649500
2025-12-15,80.65,82.02,80.58,81.98,81.98,14362200
2025-12-16,82.07,83.04,81.18,81.76,81.76,10732600
2025-12-17,81.18,81.49,80.39,80.51,80.51,8864300
2025-12-18,80.5,81.98,80.39,81.17,81.17,9086200
2025-12-19,81.09,82.69,81.09,82.35,82.35,23751000
2025-12-22,82.6,83.68,82.58,83.03,83.03,9119900
2025-12-23,82.73,83.43,82.66,82.75,82.75,4819900
2025-12-24,82.75,83.15,82.6,82.88,82.88,2370100
2025-12-26,82.8,83.08,82.56,83.06,83.06,3411600
2025-12-29,83.07,83.36,82.5,82.93,82.93,4759400
2025-12-30,83.17,83.21,82.18,82.33,82.33,3240500
2025-12-31,82.25,82.27,81.25,81.32,81.32,4483700
2026-01-02,81.41,81.49,79.56,80.98,80.98,7468900
2026-01-05,80.54,83.38,79.97,83.15,83.15,10468400
2026-01-06,82.7,82.8,81.18,82.18,82.18,7972900
2026-01-07,82.1,82.7,81.59,81.91,81.91,6362000
2026-01-08,82.8,85.18,82.43,85.13,85.13,11643400
2026-01-09,83.51,84.41,81.0,82.87,82.87,12142900
2026-01-12,82.2,82.9,81.06,82.9,82.9,7376400
2026-01-13,82.97,83.86,82.62,83.24,83.24,6022800
2026-01-14,83.0,83.69,80.95,81.23,81.23,7550000
2026-01-15,81.87,82.16,80.62,80.91,80.91,6416800
2026-01-16,81.0,81.64,80.23,80.82,80.82,9838700
2026-01-20,79.75,79.99,77.35,77.81,77.81,12071700
2026-01-21,79.26,81.26,79.03,80.93,80.93,8215400
2026-01-22,81.21,82.28,80.76,81.14,81.14,6789300
2026-01-23,80.67,80.75,79.23,79.68,79.68,6865600
2026-01-26,79.25,80.62,79.17,79.43,79.43,10939200
2026-01-27,83.63,87.31,82.41,86.38,86.38,23632000
2026-01-28,86.07,86.07,84.43,84.9,84.9,10072700
