Date,Open,High,Low,Close,Adj Close,Volume
2025-04-14,970.0,987.13,965.0,979.32,973.98,2219900
2025-04-15,985.35,994.0,974.25,976.92,971.6,1788200
2025-04-16,972.13,978.65,959.24,967.75,962.48,2531700
2025-04-17,973.28,999.92,971.99,994.5,989.08,2711100
2025-04-21,993.0,996.99,942.97,957.77,952.55,2841300
2025-04-22,969.75,987.45,966.78,979.23,973.89,2230600
2025-04-23,994.52,995.75,969.0,975.84,970.52,2109700
2025-04-24,973.6,978.0,960.71,975.48,970.16,2468500
2025-04-25,973.97,978.32,962.88,977.16,971.83,1780900
2025-04-28,978.5,985.3,968.78,978.54,973.21,1616200
2025-04-29,978.0,993.21,971.06,991.7,986.29,1523100
2025-04-30,990.0,997.76,976.55,994.5,989.08,2212400
2025-05-01,990.1,1006.38,985.0,999.04,993.59,1829900
2025-05-02,1007.83,1018.0,1004.61,1008.3,1004.11,1547400
2025-05-05,1007.51,1017.78,1002.5,1014.89,1010.67,1952600
2025-05-06,1008.45,1016.23,1003.51,1010.5,1006.3,1381200
2025-05-07,1011.18,1014.1,1001.47,1007.15,1002.97,1316000
2025-05-08,1013.5,1017.0,991.4,1007.71,1003.52,1882600
2025-05-09,1004.61,1010.71,998.05,1008.09,1003.9,1176700
2025-05-12,1009.79,1016.91,992.24,1016.15,1011.93,2069000
2025-05-13,1013.72,1023.83,987.6,999.03,994.88,2917000
2025-05-14,998.76,999.86,990.52,991.54,987.42,2215000
2025-05-15,992.65,1014.0,983.0,1010.47,1006.27,2470700
2025-05-16,1012.49,1028.26,1009.0,1025.83,1021.57,2033700
2025-05-19,1018.6,1034.99,1012.89,1034.34,1030.04,1879800
2025-05-20,1030.01,1038.0,1030.01,1036.82,1032.51,2271200
2025-05-21,1030.94,1039.47,1023.8,1025.3,1021.04,1438900
2025-05-22,1027.72,1028.78,1014.12,1018.13,1013.9,1660900
2025-05-23,1012.0,1015.11,1007.0,1008.5,1004.31,1413900
2025-05-27,1015.0,1018.95,1010.93,1017.79,1013.56,1868200
2025-05-28,1017.05,1024.62,1012.96,1013.14,1008.93,1674700
2025-05-29,1016.01,1017.54,1003.6,1008.74,1004.55,2016700
2025-05-30,1002.3,1052.49,1002.0,1040.18,1035.86,5403800
2025-06-02,1034.27,1060.5,1034.27,1056.85,1052.46,2148000
2025-06-03,1054.15,1067.08,1043.26,1055.59,1051.2,1992900
2025-06-04,1055.0,1057.83,1049.37,1051.69,1047.32,1422100
2025-06-05,1050.0,1051.05,1006.01,1010.81,1006.61,3289400
2025-06-06,1020.63,1020.63,1008.61,1014.94,1010.72,1855400
2025-06-09,1012.42,1013.35,996.97,1006.18,1002.0,1696700
2025-06-10,1006.93,1011.51,997.72,1007.27,1003.09,2255000
2025-06-11,1002.44,1005.44,993.38,996.78,992.64,2459800
2025-06-12,999.0,1003.25,995.36,1002.71,998.54,1720100
2025-06-13,999.08,1003.59,988.67,990.21,986.1,1786000
2025-06-16,992.33,1001.85,981.44,984.36,980.27,2109300
2025-06-17,983.0,986.1,976.2,977.72,973.66,1668200
2025-06-18,980.0,982.65,974.07,974.9,970.85,1509600
2025-06-20,983.99,988.66,973.9,980.29,976.22,3255700
2025-06-23,983.15,1004.87,981.26,1004.48,1000.31,2082900
2025-06-24,1005.84,1005.84,992.07,1001.92,997.76,2385100
2025-06-25,1003.0,1004.98,986.0,986.54,982.44,1827700
2025-06-26,987.73,987.73,976.5,982.91,978.83,2262800
2025-06-27,982.24,993.14,980.3,985.14,981.05,2129200
2025-06-30,985.16,991.74,979.75,989.94,985.83,2127600
2025-07-01,990.0,996.84,974.5,985.96,981.86,2200600
2025-07-02,983.87,985.7,976.87,982.36,978.28,1606100
2025-07-03,982.41,987.67,977.33,987.02,982.92,1101400
2025-07-07,985.0,992.89,976.2,992.18,988.06,1832600
2025-07-08,989.5,995.87,983.93,985.84,981.74,1716200
2025-07-09,988.39,988.39,972.28,982.09,978.01,2922600
2025-07-10,987.0,988.0,969.07,970.17,966.14,2897000
2025-07-11,973.29,978.98,965.7,970.33,966.3,1942000
2025-07-14,971.1,981.49,969.62,980.91,976.83,1679300
2025-07-15,979.25,980.25,966.66,967.68,963.66,1878000
2025-07-16,967.99,969.59,950.13,951.37,947.42,2950300
2025-07-17,950.36,954.75,947.51,953.91,949.95,2280600
2025-07-18,959.95,960.26,949.65,950.95,947.0,2115500
2025-07-21,951.51,955.76,946.6,947.56,943.62,1742400
2025-07-22,948.8,957.7,941.25,941.61,937.7,1799900
2025-07-23,942.38,948.5,936.0,941.19,937.28,2401600
2025-07-24,941.33,942.9,933.49,933.8,929.92,2057100
2025-07-25,936.3,941.29,934.35,935.48,931.59,1827700
2025-07-28,935.5,940.24,930.89,933.99,930.11,2006300
2025-07-29,933.99,941.79,927.38,934.57,930.69,2065900
2025-07-30,935.0,937.75,925.14,927.51,923.66,1699600
2025-07-31,925.36,945.95,925.0,939.64,935.74,2564400
2025-08-01,939.5,956.72,939.5,952.52,949.88,2934500
2025-08-04,952.6,960.18,948.66,955.37,952.72,2389900
2025-08-05,951.33,951.5,935.68,943.63,941.01,2462300
2025-08-06,943.63,970.55,942.66,968.56,965.87,2753000
2025-08-07,974.68,982.0,970.96,977.45,974.74,1893300
2025-08-08,977.15,988.2,977.0,980.98,978.26,2189700
2025-08-11,983.16,989.58,976.32,988.74,986.0,2290100
2025-08-12,988.5,991.75,980.05,991.25,988.5,1588500
2025-08-13,983.96,986.4,970.1,978.85,976.13,2352600
2025-08-14,980.6,988.29,975.18,975.39,972.68,1808700
2025-08-15,979.14,980.0,967.22,972.04,969.34,1638300
2025-08-18,973.3,981.28,970.0,979.35,976.63,2078500
2025-08-19,978.62,988.53,976.79,980.85,978.13,1673400
2025-08-20,979.0,999.3,979.0,994.57,991.81,2229600
2025-08-21,988.9,989.32,967.52,969.68,966.99,2145600
2025-08-22,971.54,973.5,953.11,958.54,955.88,3136000
2025-08-25,954.96,958.3,940.56,941.58,938.97,2284300
2025-08-26,941.34,944.05,933.25,941.34,938.73,4341300
2025-08-27,940.49,952.0,937.22,949.52,946.89,1893600
2025-08-28,950.29,951.0,944.13,944.96,942.34,2067900
2025-08-29,945.0,948.61,940.46,943.32,940.7,1609000
2025-09-02,938.66,944.51,936.58,938.82,936.21,1793900
2025-09-03,939.0,950.09,936.5,949.78,947.14,1670500
2025-09-04,953.4,959.5,951.11,955.9,953.25,1471900
2025-09-05,958.71,969.55,956.22,963.48,960.81,1928500
2025-09-08,963.73,972.34,958.59,971.85,969.15,1737000
2025-09-09,970.0,979.87,963.11,979.25,976.53,1496800
2025-09-10,976.39,981.0,953.96,956.29,953.64,2277500
2025-09-11,957.8,965.16,954.28,964.32,961.64,1532000
2025-09-12,960.29,969.57,960.0,967.9,965.21,1461600
2025-09-15,967.82,969.74,959.71,960.1,957.44,2199400
2025-09-16,959.1,959.58,950.8,952.07,949.43,2012600
2025-09-17,953.49,963.98,953.49,963.03,960.36,1556800
2025-09-18,957.37,962.54,950.67,952.36,949.72,1860900
2025-09-19,955.0,957.44,943.79,951.16,948.52,4606000
2025-09-22,947.38,950.0,939.61,943.26,940.64,2794300
2025-09-23,942.76,944.99,933.5,943.6,940.98,3258500
2025-09-24,944.28,953.66,943.11,945.27,942.65,2149800
2025-09-25,952.45,953.0,935.62,943.31,940.69,2991500
2025-09-26,925.55,927.63,905.05,915.95,913.41,4812900
2025-09-29,916.34,917.22,903.29,916.87,914.33,4107000
2025-09-30,916.25,930.51,913.37,925.63,923.06,3096700
2025-10-01,923.0,924.0,911.17,917.34,914.79,2642100
2025-10-02,912.56,918.51,910.01,916.77,914.23,2063800
2025-10-03,915.59,918.1,911.2,915.38,912.84,2319200
2025-10-06,915.5,915.78,904.25,910.94,908.41,2504000
2025-10-07,908.73,917.64,903.88,914.8,912.26,2601800
2025-10-08,912.54,916.38,910.96,914.8,912.26,2376900
2025-10-09,932.31,943.77,927.28,942.89,940.27,3742900
2025-10-10,944.42,945.45,929.0,930.01,927.43,3142500
2025-10-13,929.0,935.98,923.0,935.56,932.96,2169600
2025-10-14,940.26,947.42,935.95,946.51,943.88,1925900
2025-10-15,946.0,964.0,945.26,954.99,952.34,2009800
2025-10-16,955.54,957.9,921.16,925.62,923.05,2721400
2025-10-17,929.58,938.82,928.15,936.33,933.73,2502200
2025-10-20,936.19,939.8,931.5,936.11,933.51,1523700
2025-10-21,936.11,943.37,935.0,937.5,934.9,1448200
2025-10-22,940.0,953.0,932.5,944.68,942.06,2372400
2025-10-23,945.47,945.47,934.49,942.05,939.44,1974800
2025-10-24,940.0,943.0,930.15,932.14,929.55,1639400
2025-10-27,930.21,933.2,925.12,929.85,927.27,1967600
2025-10-28,926.87,930.72,920.2,924.16,921.6,2090800
2025-10-29,919.0,919.88,909.3,912.42,909.89,2449600
2025-10-30,912.69,923.0,910.37,920.18,917.63,2677100
2025-10-31,916.21,920.0,909.68,911.45,910.21,2456300
2025-11-03,912.4,929.19,908.38,928.04,926.77,3206600
2025-11-04,933.21,941.17,928.97,940.74,939.46,2554500
2025-11-05,940.0,945.28,927.44,935.03,933.75,2974800
2025-11-06,924.36,925.0,908.3,923.58,922.32,3247700
2025-11-07,929.53,937.0,920.79,922.74,921.48,2584000
2025-11-10,919.0,922.0,909.07,915.56,914.31,2612700
2025-11-11,916.5,918.89,913.0,913.86,912.61,1663400
2025-11-12,915.47,918.1,911.67,914.0,912.75,1829700
2025-11-13,916.35,926.75,911.72,925.08,923.82,2430600
2025-11-14,927.13,928.89,915.1,922.98,921.72,1739100
2025-11-17,922.02,924.9,908.81,912.59,911.34,2481900
2025-11-18,912.59,918.91,894.17,895.08,893.86,2984700
2025-11-19,895.0,895.0,873.97,890.6,889.38,3462300
2025-11-20,893.5,904.57,891.0,893.29,892.07,2648300
2025-11-21,894.52,905.32,892.13,899.01,897.78,2870100
2025-11-24,899.0,901.36,881.32,886.12,884.91,3661200
2025-11-25,886.66,895.72,885.13,894.33,893.11,2534700
2025-11-26,896.02,912.0,895.62,908.26,907.02,1936200
2025-11-28,905.02,914.2,903.0,913.59,912.34,1092600
2025-12-01,913.2,918.58,906.21,911.96,910.72,2149400
2025-12-02,911.96,923.0,905.0,922.03,920.77,2160600
2025-12-03,920.81,926.32,916.02,922.26,921.0,1886800
2025-12-04,907.03,907.96,888.08,895.86,894.64,3787800
2025-12-05,897.25,905.89,893.0,894.68,893.46,2359800
2025-12-08,893.5,894.0,882.9,887.52,886.31,2407900
2025-12-09,886.85,889.02,881.51,888.44,887.23,1899500
2025-12-10,887.82,889.58,871.09,874.41,873.22,3318300
2025-12-11,875.86,886.0,872.55,884.48,883.27,3041600
2025-12-12,883.3,888.62,867.12,884.47,883.26,4808900
2025-12-15,882.11,887.49,851.4,860.56,859.39,4771400
2025-12-16,857.44,863.59,844.06,860.39,859.22,3843300
2025-12-17,858.5,868.58,858.23,862.65,861.47,2363700
2025-12-18,860.3,863.15,852.51,857.59,856.42,2467500
2025-12-19,856.57,858.45,849.32,855.62,854.45,10097600
2025-12-22,854.0,855.5,847.31,850.0,848.84,2373300
2025-12-23,849.1,854.98,846.8,854.79,853.62,1903300
2025-12-24,858.6,876.0,858.35,871.86,870.67,1822200
2025-12-26,870.64,877.59,869.0,873.35,872.16,1324100
2025-12-29,873.29,874.5,865.69,867.84,866.66,1792500
2025-12-30,864.0,867.82,861.43,865.65,864.47,1680800
2025-12-31,864.58,868.0,861.34,862.34,861.16,1490000
2026-01-02,861.14,863.1,852.5,854.5,853.33,2373400
2026-01-05,863.95,878.77,860.85,875.74,874.55,2805600
2026-01-06,875.95,894.08,871.3,889.1,887.89,2742300
2026-01-07,892.0,893.6,879.62,882.58,881.38,2680100
2026-01-08,901.13,931.67,896.0,915.31,914.06,5207200
2026-01-09,915.97,929.85,911.33,924.88,923.62,2895400
2026-01-12,920.4,944.83,917.0,943.08,941.79,3246400
2026-01-13,938.02,942.9,929.6,941.93,940.64,2222100
2026-01-14,938.33,955.61,938.29,950.98,949.68,2894900
2026-01-15,954.54,958.28,950.0,956.75,955.44,2185900
2026-01-16,962.0,964.98,951.0,963.61,962.3,3862900
2026-01-20,958.38,969.9,954.13,964.26,962.94,3209900
2026-01-21,959.6,989.64,959.6,982.86,981.52,4073700
2026-01-22,977.89,984.0,971.56,976.17,974.84,2074400
2026-01-23,971.44,984.85,971.01,983.25,981.91,1680600
2026-01-26,986.43,993.0,976.35,977.67,976.34,2458700
2026-01-27,977.68,978.0,961.71,970.28,968.96,2077900
2026-01-28,969.51,970.1,955.61,960.78,959.47,2474800
2026-01-29,957.99,960.3,948.51,952.89,951.59,1825000
2026-01-30,948.83,951.12,930.3,940.25,940.25,2396300
2026-02-02,944.23,970.32,931.27,968.36,968.36,2451300
2026-02-03,964.35,990.65,964.28,977.92,977.92,2960700
2026-02-04,983.31,994.6,975.19,978.35,978.35,2631500
2026-02-05,995.5,1000.95,987.33,989.29,989.29,2985100
